0,0,0.8401951353342623
0,300000,0.08816221014221735
0,364800,0.013426400451276592
0,441600,0.006929040154150314
0,518400,0.004471137379693882
0,595200,0.0025626083283671634
0,672000,0.0028765455117978956
0,748800,0.002462699389133028
0,825600,0.002406392065358678
0,883200,0.001704608594172788
0,960000,0.002145442188243742
0,1036800,0.001216846642104347
0,1094400,0.0008968334422868726
0,1171200,0.012422156728752338
0,1248000,0.0011812859584971812
0,1324800,0.0011054772456498727
0,1401600,0.0009302686715209718
0,1478400,0.0007869717578971727
0,1555200,0.0008017455246635943
0,1670400,0.0012149330106880696
0,1747200,0.0007816489746201666
0,1824000,0.0006925180574058133
0,1900800,0.010627094447239723
1,0,0.8990891916591928
1,300000,0.023735696882631288
1,345600,0.01153350095643567
1,422400,0.014742393015688951
1,499200,0.005493977863414337
1,576000,0.0022793857846218745
1,652800,0.001660679795272345
1,729600,0.0010773538086995581
1,806400,0.0007671523356047272
1,902400,0.0007079870793001037
1,979200,0.0006898273661339021
1,1056000,0.0007659052695895414
1,1132800,0.0028451710187958968
1,1190400,0.0005301500773676833
1,1267200,0.0007220851218424307
1,1344000,0.000561783992393832
1,1420800,0.0005240771024870324
1,1497600,0.0005978488767320511
1,1574400,0.0014469415022668158
1,1651200,0.0011719967362317334
1,1728000,0.0011718148346865995
1,1804800,0.00066711826122397
1,1881600,0.0006230850802092229
1,1958400,0.0005432659689710198
1,2035200,0.0007066484445321964
1,2112000,0.00043492115606635093
1,2208000,0.0006230222017910804
1,2265600,0.0003807753005631803
1,2323200,0.0004190431523603135
1,2342400,8.325938400480523e-05
1,2361600,0.00013202874019898426
1,2457600,0.02327191123068945
